"session","bird","n_responses","n_reinforcers","lever","time_start","time_end","local_VI","alter_VI"
"s69","p138",1,0,"left",1953.4,1953.4,30,90
"s69","p138",1,0,"right",1955.9,1955.9,90,30
"s69","p138",10,1,"left",1956.94,1978.92,30,90
"s69","p138",1,0,"right",1987.93,1987.93,90,30
"s69","p138",1,1,"left",1989.28,1989.28,30,90
"s69","p138",1,0,"right",1996.73,1996.73,90,30
"s69","p138",2,0,"left",1997.7,1997.76,30,90
"s69","p138",1,0,"right",1999.95,1999.95,90,30
"s69","p138",4,0,"left",2003.71,2006.99,30,90
"s69","p138",1,0,"right",2015.04,2015.04,90,30
"s69","p138",5,0,"left",2015.98,2030.43,30,90
"s69","p138",1,0,"right",2032,2032,90,30
"s69","p138",19,0,"left",2032.97,2064.14,30,90
"s69","p138",1,0,"right",2066.46,2066.46,90,30
"s69","p138",10,0,"left",2067.47,2089.26,30,90
"s69","p138",1,0,"right",2091.55,2091.55,90,30
"s69","p138",6,0,"left",2092.51,2101.32,30,90
"s69","p138",1,0,"right",2103.47,2103.47,90,30
"s69","p138",8,1,"left",2110.81,2141.79,30,90
"s69","p138",1,0,"right",2147.88,2147.88,90,30
"s69","p138",1,0,"left",2148.98,2148.98,30,90
"s69","p138",2,0,"right",2151.57,2151.63,90,30
"s69","p138",4,1,"left",2155.65,2164.26,30,90
"s69","p138",1,0,"right",2169.67,2169.67,90,30
"s69","p138",2,0,"left",2181.41,2184.61,30,90
"s69","p138",1,0,"right",2205.59,2205.59,90,30
"s69","p138",1,1,"left",2206.67,2206.67,30,90
"s69","p138",1,0,"right",2212.85,2212.85,90,30
"s69","p138",1,0,"left",2223.17,2223.17,30,90
"s69","p138",1,0,"right",2225.52,2225.52,90,30
"s69","p138",1,0,"left",2230.72,2230.72,30,90
"s69","p138",1,0,"right",2235.96,2235.96,90,30
"s69","p138",2,0,"left",2236.96,2240.22,30,90
"s69","p138",2,1,"right",2245.83,2251.89,90,30
"s69","p138",7,3,"left",2261.47,2302.17,30,90
"s69","p138",2,0,"right",2304.49,2304.54,90,30
"s69","p138",7,0,"left",2305.52,2336.02,30,90
"s69","p138",3,0,"right",2338.55,2342.78,90,30
"s69","p138",7,2,"left",2343.98,2383.22,30,90
"s69","p138",1,0,"right",2390.14,2390.14,90,30
"s69","p138",3,1,"left",2391.2,2404.42,30,90
"s69","p138",1,0,"right",2406.55,2406.55,90,30
"s69","p138",7,1,"left",2407.73,2435.66,30,90
"s69","p138",1,1,"right",2437.84,2437.84,90,30
"s69","p138",1,0,"left",2452.8,2452.8,30,90
"s69","p138",2,0,"right",2455.55,2455.59,90,30
"s69","p138",10,1,"left",2463.5,2519.41,30,90
"s69","p138",1,0,"right",2522.46,2522.46,90,30
"s69","p138",6,1,"left",2523.57,2548.72,30,90
"s69","p138",1,0,"right",2550.85,2550.85,90,30
"s69","p138",1,1,"left",2552.03,2552.03,30,90
"s69","p138",1,0,"right",2559.32,2559.32,90,30
"s69","p138",1,1,"left",2569.86,2569.86,30,90
"s69","p138",1,0,"right",2578.44,2578.44,90,30
"s69","p138",4,2,"left",2582.96,2613.07,30,90
"s69","p138",1,0,"right",2624.4,2624.4,90,30
"s69","p138",2,0,"left",2625.34,2632,30,90
"s69","p138",1,0,"right",2634.48,2634.48,90,30
"s69","p138",1,0,"left",2635.39,2635.39,30,90
"s69","p138",2,0,"right",2637.48,2644.94,90,30
"s69","p138",1,0,"left",2646.27,2646.27,30,90
"s69","p138",1,0,"right",2648.55,2648.55,90,30
"s69","p138",5,0,"left",2649.54,2668.64,30,90
"s69","p138",1,0,"right",2671.21,2671.21,90,30
"s69","p138",6,1,"left",2672.21,2717.28,30,90
"s69","p138",2,0,"right",2726.62,2729.21,90,30
"s69","p138",5,2,"left",2767.45,2780.31,30,90
"s69","p138",1,1,"right",2799.88,2799.88,90,30
"s69","p138",5,1,"left",2803.92,2819.98,30,90
"s69","p138",1,0,"right",2824.64,2824.64,90,30
"s69","p138",7,0,"left",2831.43,2844.24,30,90
"s69","p138",1,1,"right",2848.45,2848.45,90,30
"s69","p138",5,1,"left",2853.57,2876.53,30,90
"s69","p138",1,1,"right",2878.89,2878.89,90,30
"s69","p138",2,0,"left",2891.51,2897.68,30,90
"s69","p138",5,0,"right",2902.4,2905.74,90,30
"s69","p138",2,1,"left",2913.08,2913.13,30,90
"s69","p138",1,0,"right",2930.14,2930.14,90,30
"s69","p138",2,0,"left",2936.02,2936.09,30,90
"s69","p138",6,2,"right",2941.29,2973.26,90,30
"s69","p138",2,1,"left",2984.68,2984.75,30,90
"s69","p138",1,0,"right",2990.31,2990.31,90,30
"s69","p138",3,1,"left",2993.94,3001.55,30,90
"s69","p138",2,0,"right",3006.66,3012.86,90,30
"s69","p138",1,0,"left",3014.24,3014.24,30,90
"s69","p138",1,0,"right",3016.49,3016.49,90,30
"s69","p138",5,0,"left",3023.37,3025.17,30,90
"s69","p138",3,0,"right",3027.14,3031.27,90,30
"s69","p138",4,1,"left",3032.31,3045.01,30,90
"s69","p138",4,0,"right",3046.89,3051.32,90,30
"s69","p138",2,1,"left",3055.19,3055.24,30,90
"s69","p138",3,0,"right",3062.92,3066.01,90,30
"s69","p138",4,1,"left",3072.52,3081.54,30,90
"s69","p138",2,0,"right",3085.98,3087.73,90,30
"s69","p138",1,1,"left",3098.2,3098.2,30,90
"s69","p138",1,0,"right",3102.63,3102.63,90,30
"s69","p138",8,1,"left",3109.64,3121.89,30,90
"s69","p138",1,0,"right",3125.78,3125.78,90,30
"s69","p138",4,1,"left",3131.26,3144.42,30,90
"s69","p138",1,0,"right",3147.37,3147.37,90,30
"s69","p138",14,1,"left",3148.46,3190.36,30,90
"s69","p138",1,1,"right",3195.4,3195.4,90,30
"s69","p138",1,0,"left",3199.84,3199.84,30,90
"s69","p138",1,0,"right",3201.98,3201.98,90,30
"s69","p138",4,0,"left",3202.9,3211.58,30,90
"s69","p138",6,0,"right",3217.25,3225.16,90,30
"s69","p138",5,0,"left",3226.19,3240.42,30,90
"s69","p138",1,0,"right",3243.52,3243.52,90,30
"s69","p138",1,0,"left",3244.69,3244.69,30,90
"s69","p138",1,0,"right",3256.6,3256.6,90,30
"s69","p138",4,0,"left",3261.39,3262.72,30,90
"s69","p138",2,0,"right",3265.86,3265.92,90,30
"s69","p138",1,1,"left",3266.94,3266.94,30,90
"s69","p138",1,0,"right",3271.72,3271.72,90,30
"s69","p138",1,0,"left",3275.47,3275.47,30,90
"s69","p138",4,0,"right",3277.69,3284.49,90,30
"s69","p138",4,0,"left",3288.64,3289.08,30,90
"s69","p138",1,0,"right",3296.29,3296.29,90,30
"s69","p138",11,3,"left",3297.5,3349.31,30,90
"s69","p138",1,1,"right",3354.52,3354.52,90,30
"s69","p138",2,0,"left",3360.81,3363.82,30,90
"s69","p138",2,0,"right",3369.69,3369.74,90,30
"s69","p138",6,2,"left",3370.9,3387.97,30,90
"s69","p138",1,0,"right",3394.67,3394.67,90,30
"s69","p138",13,2,"left",3395.6,3446.86,30,90
"s69","p138",2,0,"right",3451.13,3451.2,90,30
"s69","p138",4,0,"left",3455.64,3459.44,30,90
"s69","p138",1,0,"right",3463.58,3463.58,90,30
"s69","p138",19,0,"left",3468.36,3502.28,30,90
"s69","p138",1,1,"right",3504.66,3504.66,90,30
"s69","p138",2,0,"left",3510.35,3513.29,30,90
"s69","p138",1,0,"right",3515.59,3515.59,90,30
"s69","p138",15,2,"left",3516.56,3579.65,30,90
"s69","p138",1,1,"right",3584.38,3584.38,90,30
"s69","p138",2,0,"left",3593.72,3593.79,30,90
"s70","p138",36,5,"left",11.72,267.25,30,90
"s70","p138",1,1,"right",270.7,270.7,90,30
"s70","p138",4,2,"left",276.83,302.46,30,90
"s70","p138",1,1,"right",303.9,303.9,90,30
"s70","p138",8,1,"left",307.99,364.19,30,90
"s70","p138",3,1,"right",366.84,373.74,90,30
"s70","p138",4,0,"left",374.87,380.3,30,90
"s70","p138",1,1,"right",392.91,392.91,90,30
"s70","p138",9,1,"left",409.74,443.47,30,90
"s70","p138",1,0,"right",449.31,449.31,90,30
"s70","p138",2,0,"left",456.15,458.29,30,90
"s70","p138",2,0,"right",461.95,464.38,90,30
"s70","p138",4,1,"left",468.09,493.78,30,90
"s70","p138",4,0,"right",499.49,505.91,90,30
"s70","p138",5,0,"left",508.95,517.3,30,90
"s70","p138",1,1,"right",530.7,530.7,90,30
"s70","p138",3,1,"left",542.92,557.49,30,90
"s70","p138",1,0,"right",564.16,564.16,90,30
"s70","p138",1,0,"left",565.41,565.41,30,90
"s70","p138",1,0,"right",566.9,566.9,90,30
"s70","p138",3,0,"left",568.72,576.76,30,90
"s70","p138",3,1,"right",578.77,599.54,90,30
"s70","p138",1,0,"left",616.48,616.48,30,90
"s70","p138",3,0,"right",618.91,633.06,90,30
"s70","p138",9,0,"left",640.87,666.46,30,90
"s70","p138",3,1,"right",670.85,676.93,90,30
"s70","p138",2,1,"left",677.89,688.36,30,90
"s70","p138",3,1,"right",699.3,710.92,90,30
"s70","p138",2,1,"left",718.84,718.9,30,90
"s70","p138",6,2,"right",726.32,744.97,90,30
"s70","p138",1,1,"left",752.48,752.48,30,90
"s70","p138",12,2,"right",764.01,810.64,90,30
"s70","p138",1,1,"left",816.75,816.75,30,90
"s70","p138",7,0,"right",823.18,830.4,90,30
"s70","p138",3,1,"left",834.58,834.72,30,90
"s70","p138",1,0,"right",842.72,842.72,90,30
"s70","p138",1,0,"left",843.9,843.9,30,90
"s70","p138",3,0,"right",846.78,853.58,90,30
"s70","p138",4,0,"left",861.21,864.43,30,90
"s70","p138",1,0,"right",869.42,869.42,90,30
"s70","p138",4,0,"left",873.21,875.67,30,90
"s70","p138",4,1,"right",879.75,905.76,90,30
"s70","p138",1,0,"left",911.66,911.66,30,90
"s70","p138",2,0,"right",917.85,917.91,90,30
"s70","p138",2,0,"left",925.01,925.97,30,90
"s70","p138",4,0,"right",930.93,938.23,90,30
"s70","p138",10,2,"left",940.87,991.28,30,90
"s70","p138",1,1,"right",997.85,997.85,90,30
"s70","p138",1,1,"left",1002.12,1002.12,30,90
"s70","p138",9,0,"right",1011.01,1032.54,90,30
"s70","p138",2,1,"left",1033.84,1041.51,30,90
"s70","p138",1,0,"right",1046.26,1046.26,90,30
"s70","p138",12,2,"left",1049,1092.06,30,90
"s70","p138",1,0,"right",1097.65,1097.65,90,30
"s70","p138",4,1,"left",1101.99,1109.51,30,90
"s70","p138",2,0,"right",1115.72,1119.39,90,30
"s70","p138",10,1,"left",1123.52,1145.87,30,90
"s70","p138",4,1,"right",1153.16,1161.89,90,30
"s70","p138",1,1,"left",1168.26,1168.26,30,90
"s70","p138",2,0,"right",1175.55,1175.61,90,30
"s70","p138",1,1,"left",1185.06,1185.06,30,90
"s70","p138",2,0,"right",1193.73,1193.81,90,30
"s70","p138",4,1,"left",1194.93,1200.49,30,90
"s70","p138",1,0,"right",1203.04,1203.04,90,30
"s70","p138",8,1,"left",1206.39,1221.57,30,90
"s70","p138",2,0,"right",1228.22,1228.28,90,30
"s70","p138",7,0,"left",1229.38,1247.05,30,90
"s70","p138",1,0,"right",1251.86,1251.86,90,30
"s70","p138",3,0,"left",1252.94,1261,30,90
"s70","p138",1,0,"right",1265.24,1265.24,90,30
"s70","p138",12,3,"left",1270.02,1322.87,30,90
"s70","p138",3,0,"right",1328.76,1335.67,90,30
"s70","p138",4,0,"left",1341.83,1343.19,30,90
"s70","p138",1,0,"right",1349.89,1349.89,90,30
"s70","p138",1,1,"left",1352.73,1352.73,30,90
"s70","p138",1,0,"right",1362.39,1362.39,90,30
"s70","p138",1,1,"left",1369.41,1369.41,30,90
"s70","p138",1,0,"right",1378.13,1378.13,90,30
"s70","p138",2,0,"left",1379.34,1379.4,30,90
"s70","p138",2,1,"right",1380.7,1380.76,90,30
"s70","p138",2,0,"left",1386.69,1386.77,30,90
"s70","p138",2,0,"right",1388.06,1388.97,90,30
"s70","p138",1,1,"left",1396.52,1396.52,30,90
"s70","p138",1,0,"right",1403.96,1403.96,90,30
"s70","p138",4,0,"left",1406.49,1409,30,90
"s70","p138",1,0,"right",1414.09,1414.09,90,30
"s70","p138",4,0,"left",1419.49,1420.88,30,90
"s70","p138",1,0,"right",1423.89,1423.89,90,30
"s70","p138",3,0,"left",1425.97,1428.92,30,90
"s70","p138",1,1,"right",1431.14,1431.14,90,30
"s70","p138",4,0,"left",1437.45,1447.54,30,90
"s70","p138",4,0,"right",1450.66,1455.99,90,30
"s70","p138",5,2,"left",1456.91,1480.36,30,90
"s70","p138",2,1,"right",1488.28,1488.33,90,30
"s70","p138",2,1,"left",1494.27,1503.28,30,90
"s70","p138",1,0,"right",1506.76,1506.76,90,30
"s70","p138",1,0,"left",1507.98,1507.98,30,90
"s70","p138",1,0,"right",1514.12,1514.12,90,30
"s70","p138",2,0,"left",1521.21,1524.18,30,90
"s70","p138",3,0,"right",1530.81,1533.05,90,30
"s70","p138",3,0,"left",1534.13,1544.1,30,90
"s70","p138",1,0,"right",1545.81,1545.81,90,30
"s70","p138",11,1,"left",1550.16,1581.38,30,90
"s70","p138",1,0,"right",1588.05,1588.05,90,30
"s70","p138",12,2,"left",1590.79,1632.6,30,90
"s70","p138",1,0,"right",1640.67,1640.67,90,30
"s70","p138",6,1,"left",1643.3,1650.92,30,90
"s70","p138",2,0,"right",1658.55,1659.51,90,30
"s70","p138",15,0,"left",1661.34,1710.5,30,90
"s70","p138",1,0,"right",1712.78,1712.78,90,30
"s70","p138",11,1,"left",1713.62,1736.89,30,90
"s70","p138",1,0,"right",1738.48,1738.48,90,30
"s70","p138",4,0,"left",1749.23,1751.29,30,90
"s70","p138",1,1,"right",1754.08,1754.08,90,30
"s70","p138",4,0,"left",1758.12,1769.88,30,90
"s70","p138",1,0,"right",1773.53,1773.53,90,30
"s70","p138",1,0,"left",1778.15,1778.15,30,90
"s70","p138",2,0,"right",1779.99,1782.41,90,30
"s70","p138",6,0,"left",1784.82,1798.44,30,90
"s70","p138",1,0,"right",1804.42,1804.42,90,30
"s70","p138",9,1,"left",1809.51,1840.7,30,90
"s70","p138",4,1,"right",1849.48,1866.24,90,30
"s70","p138",4,0,"left",1869.61,1874.34,30,90
"s70","p138",2,0,"right",1877.51,1879.46,90,30
"s70","p138",10,0,"left",1885.16,1908.39,30,90
"s70","p138",1,0,"right",1909.72,1909.72,90,30
"s70","p138",1,0,"left",1914.48,1914.48,30,90
"s70","p138",2,0,"right",1916.54,1927.85,90,30
"s70","p138",15,3,"left",1941.67,2019.52,30,90
"s70","p138",2,0,"right",2021.37,2022.3,90,30
"s70","p138",7,1,"left",2027.1,2043.62,30,90
"s70","p138",1,0,"right",2045.53,2045.53,90,30
"s70","p138",6,1,"left",2046.28,2070.16,30,90
"s70","p138",1,0,"right",2071.75,2071.75,90,30
"s70","p138",18,3,"left",2074.39,2158.68,30,90
"s70","p138",1,1,"right",2160.49,2160.49,90,30
"s70","p138",5,2,"left",2178.13,2197.52,30,90
"s70","p138",2,0,"right",2199.11,2199.15,90,30
"s70","p138",16,2,"left",2205.98,2277,30,90
"s70","p138",1,1,"right",2282.15,2282.15,90,30
"s70","p138",1,0,"left",2286.69,2286.69,30,90
"s70","p138",2,0,"right",2289.56,2297.91,90,30
"s70","p138",3,1,"left",2298.99,2307.83,30,90
"s70","p138",1,0,"right",2309.98,2309.98,90,30
"s70","p138",3,0,"left",2323.82,2326.53,30,90
"s70","p138",2,0,"right",2328.9,2334.59,90,30
"s70","p138",1,1,"left",2339.56,2339.56,30,90
"s70","p138",1,0,"right",2349.08,2349.08,90,30
"s70","p138",5,2,"left",2351.97,2365.96,30,90
"s70","p138",1,0,"right",2369.25,2369.25,90,30
"s70","p138",4,1,"left",2373.74,2382.1,30,90
"s70","p138",1,0,"right",2386.23,2386.23,90,30
"s70","p138",1,0,"left",2391.76,2391.76,30,90
"s70","p138",1,1,"right",2397.08,2397.08,90,30
"s70","p138",3,0,"left",2402.68,2411.4,30,90
"s70","p138",1,0,"right",2416.8,2416.8,90,30
"s70","p138",4,1,"left",2425.04,2437.44,30,90
"s70","p138",1,0,"right",2441.69,2441.69,90,30
"s70","p138",4,1,"left",2446.04,2461.67,30,90
"s70","p138",2,0,"right",2477.85,2477.9,90,30
"s70","p138",7,1,"left",2480.91,2500.28,30,90
"s70","p138",1,0,"right",2502.57,2502.57,90,30
"s70","p138",8,0,"left",2506.3,2529.21,30,90
"s70","p138",1,0,"right",2533.2,2533.2,90,30
"s70","p138",11,1,"left",2536.99,2575.94,30,90
"s70","p138",1,0,"right",2578.77,2578.77,90,30
"s70","p138",24,1,"left",2585.43,2665.69,30,90
"s70","p138",1,1,"right",2669.21,2669.21,90,30
"s70","p138",7,2,"left",2676.11,2714.36,30,90
"s70","p138",1,0,"right",2719.66,2719.66,90,30
"s70","p138",7,3,"left",2720.61,2750.1,30,90
"s70","p138",1,0,"right",2754.06,2754.06,90,30
"s70","p138",1,0,"left",2755.18,2755.18,30,90
"s70","p138",2,0,"right",2756.89,2758.66,90,30
"s70","p138",8,0,"left",2763.33,2783.17,30,90
"s70","p138",2,0,"right",2787.84,2789.06,90,30
"s70","p138",4,1,"left",2794.91,2802.52,30,90
"s70","p138",1,0,"right",2804.58,2804.58,90,30
"s70","p138",3,0,"left",2808.67,2810.66,30,90
"s70","p138",1,0,"right",2818.25,2818.25,90,30
"s70","p138",3,0,"left",2819.57,2821.66,30,90
"s70","p138",1,0,"right",2823.73,2823.73,90,30
"s70","p138",18,1,"left",2824.6,2898.82,30,90
"s70","p138",1,0,"right",2904.14,2904.14,90,30
"s70","p138",5,1,"left",2910.57,2931.28,30,90
"s70","p138",2,0,"right",2934.6,2934.66,90,30
"s70","p138",1,0,"left",2941.92,2941.92,30,90
"s70","p138",1,0,"right",2949.18,2949.18,90,30
"s70","p138",16,5,"left",2964.09,3030.96,30,90
"s70","p138",1,1,"right",3035.88,3035.88,90,30
"s70","p138",19,2,"left",3040.83,3091.75,30,90
"s70","p138",1,0,"right",3098.63,3098.63,90,30
"s70","p138",12,3,"left",3099.75,3145.3,30,90
"s70","p138",1,0,"right",3148.48,3148.48,90,30
"s70","p138",1,0,"left",3149.59,3149.59,30,90
"s70","p138",1,0,"right",3151.01,3151.01,90,30
"s70","p138",32,3,"left",3151.99,3299.01,30,90
"s70","p138",1,0,"right",3303.95,3303.95,90,30
"s70","p138",13,2,"left",3308,3360.41,30,90
"s70","p138",1,1,"right",3362.17,3362.17,90,30
"s70","p138",26,3,"left",3372.61,3476.86,30,90
"s70","p138",1,0,"right",3480.94,3480.94,90,30
"s71","p138",22,5,"left",18.6,156.24,30,90
"s71","p138",1,1,"right",163.94,163.94,90,30
"s71","p138",7,1,"left",167.97,190.16,30,90
"s71","p138",1,0,"right",199.53,199.53,90,30
"s71","p138",7,1,"left",206.39,226.93,30,90
"s71","p138",1,0,"right",229.16,229.16,90,30
"s71","p138",4,0,"left",230.28,239.57,30,90
"s71","p138",2,0,"right",244.62,248.48,90,30
"s71","p138",4,0,"left",251.84,253.3,30,90
"s71","p138",1,0,"right",256.66,256.66,90,30
"s71","p138",13,1,"left",260.5,306.15,30,90
"s71","p138",1,0,"right",310.18,310.18,90,30
"s71","p138",9,2,"left",312.59,347.5,30,90
"s71","p138",1,0,"right",358.33,358.33,90,30
"s71","p138",28,6,"left",363.84,526.56,30,90
"s71","p138",1,1,"right",527.75,527.75,90,30
"s71","p138",1,0,"left",537.15,537.15,30,90
"s71","p138",1,0,"right",540.84,540.84,90,30
"s71","p138",7,1,"left",553.51,573.9,30,90
"s71","p138",1,1,"right",575.32,575.32,90,30
"s71","p138",3,1,"left",585.48,599.32,30,90
"s71","p138",2,0,"right",608.16,608.21,90,30
"s71","p138",8,2,"left",617.94,651.16,30,90
"s71","p138",2,1,"right",653,653.06,90,30
"s71","p138",3,0,"left",657.02,673.59,30,90
"s71","p138",1,1,"right",675.63,675.63,90,30
"s71","p138",1,0,"left",679.76,679.76,30,90
"s71","p138",1,0,"right",681.81,681.81,90,30
"s71","p138",2,0,"left",685.25,688.11,30,90
"s71","p138",1,0,"right",693.56,693.56,90,30
"s71","p138",1,1,"left",698.53,698.53,30,90
"s71","p138",1,0,"right",704.88,704.88,90,30
"s71","p138",5,1,"left",708.09,728.85,30,90
"s71","p138",2,0,"right",732.81,739.51,90,30
"s71","p138",7,3,"left",747.11,796.01,30,90
"s71","p138",1,1,"right",801.02,801.02,90,30
"s71","p138",2,0,"left",811.39,812.16,30,90
"s71","p138",1,0,"right",815.13,815.13,90,30
"s71","p138",21,2,"left",826.48,903.13,30,90
"s71","p138",1,1,"right",910.99,910.99,90,30
"s71","p138",23,3,"left",937.49,1037.17,30,90
"s71","p138",1,1,"right",1038.79,1038.79,90,30
"s71","p138",2,0,"left",1042.87,1065.48,30,90
"s71","p138",1,0,"right",1069.61,1069.61,90,30
"s71","p138",89,7,"left",1074.87,1414.79,30,90
"s71","p138",1,1,"right",1427.31,1427.31,90,30
"s71","p138",1,1,"left",1433.42,1433.42,30,90
"s71","p138",3,0,"right",1440.77,1443.63,90,30
"s71","p138",5,0,"left",1448.08,1456.51,30,90
"s71","p138",2,1,"right",1463.89,1463.93,90,30
"s71","p138",15,3,"left",1468.17,1549.07,30,90
"s71","p138",3,0,"right",1554.15,1555.45,90,30
"s71","p138",3,0,"left",1558.29,1561.03,30,90
"s71","p138",1,0,"right",1570.73,1570.73,90,30
"s71","p138",16,2,"left",1575.79,1642,30,90
"s71","p138",1,1,"right",1644.42,1644.42,90,30
"s71","p138",4,0,"left",1650.5,1656.52,30,90
"s71","p138",1,1,"right",1661.29,1661.29,90,30
"s71","p138",2,1,"left",1666.03,1670.78,30,90
"s71","p138",1,0,"right",1672.13,1672.13,90,30
"s71","p138",3,0,"left",1675.37,1686.01,30,90
"s71","p138",1,1,"right",1688.99,1688.99,90,30
"s71","p138",15,3,"left",1702.43,1772.62,30,90
"s71","p138",1,1,"right",1776,1776,90,30
"s71","p138",7,2,"left",1786.53,1827.2,30,90
"s71","p138",1,0,"right",1835.49,1835.49,90,30
"s71","p138",11,0,"left",1840.12,1868.75,30,90
"s71","p138",1,0,"right",1871.42,1871.42,90,30
"s71","p138",10,2,"left",1872.55,1909.35,30,90
"s71","p138",1,0,"right",1912.81,1912.81,90,30
"s71","p138",13,0,"left",1925.49,1950.97,30,90
"s71","p138",1,1,"right",1952.67,1952.67,90,30
"s71","p138",21,2,"left",1959.05,2016,30,90
"s71","p138",2,0,"right",2026.35,2029.73,90,30
"s71","p138",14,2,"left",2036.37,2078.72,30,90
"s71","p138",1,0,"right",2080.97,2080.97,90,30
"s71","p138",9,0,"left",2082.28,2104.74,30,90
"s71","p138",1,0,"right",2106.27,2106.27,90,30
"s71","p138",5,0,"left",2110.08,2120.96,30,90
"s71","p138",1,1,"right",2128.59,2128.59,90,30
"s71","p138",9,0,"left",2133.04,2156.99,30,90
"s71","p138",3,0,"right",2159.97,2161.86,90,30
"s71","p138",10,1,"left",2163.05,2186.99,30,90
"s71","p138",1,0,"right",2200.42,2200.42,90,30
"s71","p138",9,2,"left",2203.02,2234.66,30,90
"s71","p138",2,0,"right",2236.45,2242.22,90,30
"s71","p138",17,3,"left",2245.15,2297.01,30,90
"s71","p138",1,1,"right",2299.22,2299.22,90,30
"s71","p138",3,1,"left",2303.33,2317.05,30,90
"s71","p138",1,1,"right",2325.12,2325.12,90,30
"s71","p138",4,1,"left",2331.58,2334.16,30,90
"s71","p138",2,0,"right",2343.2,2343.27,90,30
"s71","p138",4,0,"left",2346.78,2351.85,30,90
"s71","p138",1,0,"right",2354.52,2354.52,90,30
"s71","p138",6,0,"left",2357.83,2373.86,30,90
"s71","p138",1,1,"right",2379.6,2379.6,90,30
"s71","p138",34,3,"left",2388.86,2500.03,30,90
"s71","p138",1,0,"right",2513.19,2513.19,90,30
"s71","p138",21,2,"left",2534.65,2626.15,30,90
"s71","p138",1,1,"right",2628.01,2628.01,90,30
"s71","p138",5,1,"left",2632.5,2650.69,30,90
"s71","p138",2,0,"right",2655.5,2659.19,90,30
"s71","p138",40,1,"left",2663.55,2825.26,30,90
"s71","p138",1,1,"right",2827.42,2827.42,90,30
"s71","p138",3,2,"left",2837.44,2845.05,30,90
"s71","p138",1,0,"right",2852.74,2852.74,90,30
"s71","p138",34,5,"left",2870.72,2992.01,30,90
"s71","p138",1,1,"right",2999.33,2999.33,90,30
"s71","p138",5,0,"left",3003.59,3015.49,30,90
"s71","p138",1,0,"right",3017.08,3017.08,90,30
"s71","p138",13,0,"left",3020.96,3062.81,30,90
"s71","p138",1,0,"right",3064.59,3064.59,90,30
"s71","p138",6,2,"left",3066.23,3094.75,30,90
"s71","p138",1,0,"right",3097.21,3097.21,90,30
"s71","p138",14,1,"left",3100.82,3144.42,30,90
"s71","p138",1,1,"right",3146.57,3146.57,90,30
"s71","p138",2,1,"left",3150.5,3150.63,30,90
"s71","p138",1,1,"right",3156.19,3156.19,90,30
"s71","p138",16,0,"left",3164.58,3216.32,30,90
"s71","p138",1,1,"right",3217.75,3217.75,90,30
"s71","p138",7,2,"left",3221.92,3252.28,30,90
"s71","p138",2,1,"right",3256.77,3261.89,90,30
"s71","p138",21,3,"left",3272.4,3353.87,30,90
"s71","p138",1,0,"right",3356.42,3356.42,90,30
"s71","p138",24,0,"left",3359.65,3426.93,30,90
"s71","p138",2,1,"right",3431.54,3440,90,30
"s71","p138",6,2,"left",3445.21,3467.66,30,90
"s71","p138",2,0,"right",3471.64,3473.51,90,30
"s71","p138",4,0,"left",3482.96,3498.96,30,90
"s71","p138",1,1,"right",3503.33,3503.33,90,30
"s71","p138",6,0,"left",3510.81,3526.86,30,90
"s71","p138",1,1,"right",3531.7,3531.7,90,30
"s71","p138",1,1,"left",3535.67,3535.67,30,90
"s71","p138",1,0,"right",3546.24,3546.24,90,30
"s71","p138",2,2,"left",3554.68,3563.59,30,90
"s71","p138",1,1,"right",3574.47,3574.47,90,30
